abbrev,year,totalpop,under18pop,area,density,log_density,gte18pop,avgstatepopbyyear,under18pct,gte18pct,gte18_pctgr,q_gte18pct,G_0,G_1,G_2,G_3,G_4
AK,1990,553290.0,177502.0,656425.0,0.8428838024145942,-0.17092616866044014,375788.0,4894564.980392157,0.32081187080915974,0.6791881291908403,,0,True,False,False,False,False
AK,1991,570193.0,182180.0,656425.0,0.8686338881060288,-0.14083354501429596,388013.0,4960410.62745098,0.31950585152746525,0.6804941484725348,0.03253164018010146,0,True,False,False,False,False
AK,1992,588736.0,184878.0,656425.0,0.8968823551814754,-0.10883057916857228,403858.0,5029690.803921568,0.3140253016632243,0.6859746983367757,0.04083626064075174,0,True,False,False,False,False
AK,1993,599434.0,187190.0,656425.0,0.9131797235023041,-0.09082256835935544,412244.0,5096443.039215687,0.3122779155002886,0.6877220844997114,0.020764724234755727,0,True,False,False,False,False
AK,1994,603308.0,187439.0,656425.0,0.9190813878203907,-0.08438059926333952,415869.0,5159329.9215686275,0.31068542104530356,0.6893145789546964,0.008793335985484374,0,True,False,False,False,False
AK,1995,604412.0,184990.0,656425.0,0.9207632250447499,-0.08255236042071697,419422.0,5221145.156862745,0.3060660608988571,0.693933939101143,0.008543555783191437,0,True,False,False,False,False
AK,1996,608569.0,185360.0,656425.0,0.9270960124919069,-0.07569814543345273,423209.0,5282241.0,0.30458337509797573,0.6954166249020243,0.009029092417660589,0,True,False,False,False,False
AK,1997,612968.0,188280.0,656425.0,0.9337974635335339,-0.06849571273348953,424688.0,5346018.274509804,0.30716122211926233,0.6928387778807377,0.0034947271915295453,0,True,False,False,False,False
AK,1998,619933.0,192636.0,656425.0,0.9444079673991698,-0.05719703733964662,427297.0,5408904.235294118,0.31073680542897375,0.6892631945710262,0.006143333458915823,0,True,False,False,False,False
AK,1999,624779.0,191422.0,656425.0,0.9517903797082683,-0.04941045781808394,433357.0,5471376.098039215,0.30638353721876055,0.6936164627812395,0.01418217305527536,0,True,False,False,False,False
